,Agent Name,KD,Kills,Deaths,Assists,Win Rate,Pick Rate,ACS,Num Matches
0,Phoenix,1.11,16.9,15.2,4.4,50.8%,3.7%,239,"130,568"
1,Astra,1.04,15.1,14.5,5.8,50.4%,1.6%,208,"55,881"
2,Reyna,1.16,17.8,15.4,4.2,50.3%,12.4%,250,"433,529"
3,Brimstone,0.95,14.1,14.9,7.7,50.3%,3.9%,202,"135,277"
4,Sage,0.9,13.3,14.7,6.7,50.2%,6.8%,188,"237,998"
5,Gekko,0.92,13.8,14.9,4.8,50.1%,4.5%,191,"158,140"
6,Cypher,1,14.3,14.4,5,50.1%,12.3%,199,"428,412"
7,Jett,1.1,17.2,15.6,3.6,49.8%,8.6%,240,"298,642"
8,Deadlock,0.99,14.7,14.8,4.1,49.4%,1.4%,204,"49,933"
9,Omen,0.98,14.6,15,6.1,49.1%,11.4%,203,"398,186"
10,Fade,0.93,13.9,14.9,5.9,49.0%,2.2%,195,"75,223"
11,Raze,1.02,16.1,15.7,4.3,49.0%,5.8%,232,"200,901"
12,Sova,0.96,14.1,14.7,5,48.9%,3.6%,198,"126,229"
13,Skye,0.92,13.8,15,7,48.9%,4.8%,195,"166,867"
14,Chamber,1.09,16.1,14.8,3.2,48.7%,3.0%,222,"105,980"
15,Breach,0.93,14.2,15.3,6,48.1%,2.2%,200,"76,606"
16,Killjoy,0.96,13.9,14.5,3.7,47.9%,1.6%,196,"56,360"
17,Viper,0.97,14.3,14.8,5,47.4%,1.3%,202,"43,870"
18,Neon,0.98,15.8,16.2,4.1,47.1%,1.6%,226,"55,347"
19,Iso,1.01,16.2,16,4.1,46.3%,2.2%,231,"76,778"
20,Yoru,0.99,15.5,15.6,4.2,46.1%,1.7%,218,"60,931"
21,Harbor,0.91,13.7,15.2,5.5,45.8%,0.9%,192,"32,964"
22,KAY/O,0.89,13.8,15.5,8.2,45.7%,2.5%,199,"87,950"
