,Map Name,Play Rate,Atk Win,Def Win,Num Matches
0,Lotus,0.142,0.528,0.47200000000000003,111466
1,Breeze,0.142,0.52,0.48,111909
2,Split,0.142,0.511,0.489,111886
3,Sunset,0.14300000000000002,0.507,0.493,112285
4,Bind,0.14300000000000002,0.49200000000000005,0.508,112287
5,Ascent,0.142,0.489,0.511,111608
