,Map Name,Play Rate,Atk Win,Def Win,Num Matches
0,Lotus,0.142,0.528,0.47200000000000003,307183
1,Breeze,0.142,0.516,0.484,306712
2,Split,0.142,0.504,0.496,308080
3,Sunset,0.14300000000000002,0.503,0.49700000000000005,308756
4,Bind,0.14300000000000002,0.491,0.509,308605
5,Ascent,0.14300000000000002,0.48100000000000004,0.519,309326
