,Map Name,Play Rate,Atk Win,Def Win,Num Matches
0,Lotus,0.142,0.519,0.48100000000000004,932216
1,Breeze,0.141,0.499,0.501,925812
2,Sunset,0.141,0.49200000000000005,0.508,925301
3,Split,0.14300000000000002,0.485,0.515,936804
4,Bind,0.14400000000000002,0.47700000000000004,0.523,941590
5,Ascent,0.14300000000000002,0.47,0.53,939724
