,Map Name,Play Rate,Atk Win,Def Win,Num Matches
0,Lotus,0.142,0.52,0.48,1045594
1,Breeze,0.141,0.5,0.5,1036902
2,Sunset,0.141,0.493,0.507,1037042
3,Split,0.14300000000000002,0.486,0.514,1051002
4,Bind,0.14300000000000002,0.478,0.522,1054226
5,Ascent,0.14300000000000002,0.47100000000000003,0.529,1053324
