,Map Name,Play Rate,Atk Win,Def Win,Num Matches
0,Lotus,0.142,0.528,0.47200000000000003,1272662
1,Breeze,0.141,0.507,0.493,1265696
2,Sunset,0.142,0.498,0.502,1269859
3,Split,0.14300000000000002,0.491,0.509,1280266
4,Bind,0.14300000000000002,0.48700000000000004,0.513,1282793
5,Ascent,0.14300000000000002,0.475,0.525,1282447
