,Map Name,Play Rate,Atk Win,Def Win,Num Matches
0,Lotus,0.142,0.516,0.484,720227
1,Breeze,0.141,0.49700000000000005,0.503,714948
2,Sunset,0.141,0.49,0.51,714049
3,Split,0.14300000000000002,0.483,0.517,723700
4,Bind,0.14300000000000002,0.475,0.525,725432
5,Ascent,0.14400000000000002,0.467,0.5329999999999999,726490
