,Map Name,Play Rate,Atk Win,Def Win,Num Matches
0,Lotus,0.142,0.514,0.486,49554
1,Breeze,0.14300000000000002,0.496,0.504,49930
2,Sunset,0.142,0.488,0.512,49521
3,Split,0.14300000000000002,0.474,0.526,49958
4,Bind,0.14300000000000002,0.473,0.527,50057
5,Ascent,0.14400000000000002,0.457,0.5429999999999999,50211
