,Agent Name,KD,Kills,Deaths,Assists,Win Rate,Pick Rate,ACS,Num Matches
0,Brimstone,1.03,15.4,14.9,10.4,54.0%,0.9%,217,"1,032"
1,Neon,1.03,16.8,16.4,4.6,53.4%,0.3%,233,367
2,Phoenix,1.11,17.4,15.6,4.7,52.8%,0.9%,239,"1,044"
3,Sage,1,15,15,7.1,51.6%,5.3%,206,"6,272"
4,Sova,1.06,15.8,14.9,5.7,51.5%,0.4%,216,464
5,Yoru,1.04,16.2,15.6,4.4,50.6%,1.0%,222,"1,171"
6,Reyna,1.13,17.7,15.7,4.2,50.6%,9.9%,242,"11,670"
7,Deadlock,1.05,15.8,15.1,4.2,50.5%,1.1%,210,"1,310"
8,Omen,1.01,15.1,14.8,8.1,50.4%,14.4%,204,"17,013"
9,Chamber,1.12,16.7,14.9,2.7,50.4%,1.6%,224,"1,843"
10,Raze,1.04,17,16.3,4.4,50.3%,13.7%,241,"16,104"
11,Astra,1.07,15.6,14.6,7.6,50.3%,3.4%,209,"4,000"
12,Cypher,1.05,15.2,14.6,4.4,50.1%,13.0%,202,"15,274"
13,Harbor,1.06,14.7,13.8,4.7,50.0%,0.0%,205,12
14,Killjoy,1.05,15.2,14.5,3.2,49.8%,2.0%,207,"2,309"
15,Jett,1.08,17.5,16.3,3.2,49.6%,14.3%,238,"16,884"
16,Skye,0.98,14.7,15.1,7.7,49.5%,10.9%,199,"12,901"
17,Gekko,0.96,14.6,15.2,5.2,48.7%,1.7%,196,"2,029"
18,Breach,0.95,14.3,15.1,8,48.3%,2.3%,194,"2,704"
19,Fade,0.98,14.8,15,6.1,47.4%,1.0%,201,"1,125"
20,Iso,1.05,17.1,16.3,4.2,46.7%,0.5%,233,640
21,KAY/O,0.92,14.7,15.9,9.8,42.8%,0.6%,204,661
22,Viper,1.05,15.8,15.1,5.2,42.7%,0.9%,219,"1,028"
