,Agent Name,KD,Kills,Deaths,Assists,Win Rate,Pick Rate,ACS,Num Matches
0,Phoenix,1.12,17.2,15.3,4.4,50.8%,2.9%,241,"584,059"
1,Brimstone,0.97,14.4,14.9,8.2,50.7%,3.9%,205,"785,830"
2,Sage,0.92,13.7,14.8,6.9,50.6%,6.6%,191,"1,325,213"
3,Reyna,1.16,17.9,15.5,4.2,50.4%,12.2%,249,"2,425,296"
4,Deadlock,1.01,15,14.8,4.1,50.1%,1.3%,204,"262,067"
5,Gekko,0.93,14,15,4.9,50.1%,3.2%,192,"639,972"
6,Viper,1.01,14.7,14.6,5.1,50.0%,4.3%,204,"856,378"
7,Cypher,1.01,14.5,14.4,4.7,49.9%,7.7%,199,"1,526,154"
8,Sova,0.99,14.5,14.6,5.3,49.9%,5.2%,203,"1,030,799"
9,Astra,1.04,15.3,14.6,6.1,49.8%,1.3%,209,"266,944"
10,Jett,1.11,17.5,15.8,3.5,49.8%,10.8%,242,"2,161,629"
11,Fade,0.95,14.2,15,6.2,49.5%,1.7%,198,"344,548"
12,Chamber,1.11,16.4,14.8,3.1,49.4%,4.6%,223,"912,656"
13,Raze,1.04,16.6,15.9,4.4,49.4%,6.6%,237,"1,311,343"
14,Killjoy,1,14.3,14.4,3.5,49.4%,3.8%,199,"760,644"
15,Skye,0.95,14.2,15,7.1,49.2%,4.8%,198,"949,626"
16,Omen,0.99,14.9,15.1,6.4,48.9%,9.2%,206,"1,840,920"
17,Breach,0.94,14.4,15.3,6.4,48.6%,2.2%,201,"432,486"
18,Neon,0.99,16.1,16.3,4.1,47.6%,1.4%,227,"281,260"
19,Yoru,1.02,16,15.6,4.2,47.1%,1.7%,222,"330,200"
20,Harbor,0.93,14,15.2,5.6,46.6%,0.7%,194,"129,874"
21,Iso,1.03,16.4,16,4.1,46.2%,1.6%,231,"321,264"
22,KAY/O,0.91,14.1,15.5,8.5,45.8%,2.3%,202,"458,186"
