,Agent Name,KD,Kills,Deaths,Assists,Win Rate,Pick Rate,ACS,Num Matches
0,Sage,0.92,13.8,15,6.8,50.8%,7.3%,190,"130,623"
1,Reyna,1.12,17.8,15.9,4,50.2%,12.2%,244,"217,786"
2,Phoenix,1.07,16.8,15.7,4.1,50.2%,1.6%,232,"28,042"
3,Killjoy,1.02,14.8,14.6,3.2,50.2%,5.2%,201,"93,581"
4,Fade,0.94,14.4,15.3,6.2,49.9%,1.1%,198,"19,398"
5,Viper,1,14.9,14.9,5.3,49.8%,14.0%,203,"250,390"
6,Sova,0.97,14.4,14.9,5.1,49.7%,11.5%,198,"205,344"
7,Gekko,0.93,14.1,15.1,4.8,49.6%,2.2%,191,"38,622"
8,Jett,1.09,17.7,16.2,3.5,49.6%,14.8%,243,"265,009"
9,Deadlock,1.01,15.3,15.2,3.9,49.4%,1.2%,205,"22,061"
10,Chamber,1.09,16.4,15,2.8,48.9%,7.1%,219,"126,232"
11,Brimstone,0.94,14.2,15.2,7.3,48.7%,1.0%,200,"17,573"
12,Skye,0.93,14.3,15.4,7,48.3%,2.2%,196,"39,977"
13,Raze,1.01,16.4,16.3,4.2,48.2%,5.1%,230,"90,441"
14,Astra,1.02,15.3,14.9,5.1,48.1%,0.4%,206,"7,151"
15,Omen,0.96,15,15.6,5.4,47.5%,3.8%,205,"68,167"
16,Cypher,0.98,14.6,14.8,4.3,47.4%,2.1%,196,"38,344"
17,Harbor,0.92,14.1,15.4,6,47.3%,0.8%,192,"13,712"
18,Neon,0.97,16.2,16.7,4.1,46.8%,1.1%,225,"19,715"
19,Breach,0.91,14.3,15.7,6.2,46.7%,0.8%,197,"14,019"
20,Yoru,0.99,15.8,16,4,46.3%,1.2%,216,"22,306"
21,Iso,1.02,16.6,16.3,3.9,45.8%,1.1%,230,"20,111"
22,KAY/O,0.92,14.4,15.7,8.9,45.0%,2.2%,203,"40,152"
